"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"ADCY4",105.732178254357,-1.66679939164681,0.252498054024838,-6.60123658411581,4.07742246670746e-11,1.04653843312158e-09,"ADCY4"
"IFIT1",237.715593495462,-1.66412562849725,0.181355450963028,-9.17604416994616,4.47218922479428e-20,3.01797398697915e-18,"IFIT1"
"APCDD1L-DT",9.77260946028843,-1.66347718975512,0.664979294100126,-2.50154734818653,0.0123651906894433,0.0544733510617089,"APCDD1L-DT"
"NA",17.6402301824212,-1.65400822982496,0.487296770496641,-3.3942523939554,0.000688162380379994,0.0048567605835044,NA
"DBP",84.5749847267979,-1.65185161977956,0.230098483635696,-7.17888963751215,7.02798471991188e-13,2.26125408363165e-11,"DBP"
"LINC00595",33.4412882154771,-1.65061099079032,0.382471577084407,-4.31564353977093,1.59138602706199e-05,0.000171083493052523,"LINC00595"
"ACOT12",22.9678813160297,-1.6495385699991,0.495606158125445,-3.32832541112531,0.000873697478754464,0.00595621686424439,"ACOT12"
"ARHGAP28",685.723239064796,-1.64743990550446,0.163430995929446,-10.0803393881028,6.74925919868798e-24,6.26846145577114e-22,"ARHGAP28"
"MIR770",10.9422683850042,-1.64016730748824,0.606438287741867,-2.70459062470406,0.00683886123967678,0.033844800901401,"MIR770"
"CRABP2",1492.12556609689,-1.63666556160095,0.140235513582012,-11.6708351529216,1.79650903782323e-31,2.50926355375961e-29,"CRABP2"
"TNFRSF11B",7614.37672660506,-1.63181506919435,0.282539886626098,-5.77552107307891,7.67152974956414e-09,1.49756904688675e-07,"TNFRSF11B"
"SAMD11",61.9618256195692,-1.63160668322201,0.357148898049941,-4.5684214402752,4.91411187542715e-06,5.88713216565468e-05,"SAMD11"
"KALRN",42.1562496986898,-1.62926572002327,0.330987836103879,-4.9224338247643,8.54744720917676e-07,1.16761109791468e-05,"KALRN"
"TBC1D30",15.9100476483494,-1.62656270457926,0.589237511020055,-2.76045342354977,0.00577211878892195,0.0294289859475936,"TBC1D30"
"SLC51B",52.6273494217319,-1.62640722715166,0.303044191082412,-5.36689788160092,8.01023782786474e-08,1.33144340574231e-06,"SLC51B"
"ICOSLG",16.5437901189003,-1.62248257975619,0.50406935931598,-3.21876850828205,0.00128742373428755,0.00828598515017554,"ICOSLG"
"LOC107984262",9.98620555547256,-1.62049612383878,0.620620045477869,-2.61109214187728,0.0090253572709657,0.0423707366618708,"LOC107984262"
"DNAI3",89.0656758504806,-1.62021356351314,0.230041327300611,-7.04314125868303,1.87953507113124e-12,5.72051738372341e-11,"DNAI3"
"TSPAN32",16.979783757302,-1.62012354960252,0.485384877727802,-3.3378121650322,0.000844408111368878,0.00579381011067953,"TSPAN32"
"NRG1",57.8987092898248,-1.61944368197559,0.307431420876363,-5.26765831989199,1.38174980469633e-07,2.20516988317259e-06,"NRG1"
"KIF18A",31.7909395998817,-1.61399740677298,0.400614128884502,-4.02880799852744,5.60603793877865e-05,0.000526640206365556,"KIF18A"
"LMO7DN",14.3865287224361,-1.6050611427511,0.545231289163017,-2.94381700876893,0.00324191620367332,0.0181181284608517,"LMO7DN"
"CDON",348.470851504488,-1.58925463681767,0.24480325641337,-6.49196689660895,8.47228777142593e-11,2.09689122342792e-09,"CDON"
"SHISAL1",242.949596836004,-1.5866669389166,0.23797958055858,-6.66723983289834,2.6065895748035e-11,6.82638531378044e-10,"SHISAL1"
"NA",19.7532188587697,-1.58577416724218,0.493699158205185,-3.21202526049906,0.00131802785713828,0.00845433461371219,NA
"ADORA1",45.74943044923,-1.58275977395476,0.394109374730611,-4.01604193007751,5.91837303592587e-05,0.00055309774564996,"ADORA1"
"E2F7",39.9869785676959,-1.58064029634924,0.357936104128779,-4.41598452382035,1.00551278594918e-05,0.000112950931279504,"E2F7"
"PKMP3",8.90853749940734,-1.57734952377284,0.657711825716982,-2.39823804605208,0.0164741551619864,0.0682623275843084,"PKMP3"
"GXYLT2",756.366829107728,-1.57290357012438,0.104277461287331,-15.0838306831265,2.06907799538442e-51,8.10448854800792e-49,"GXYLT2"
"RBP1",20.0104813146806,-1.56975246618182,0.534605869520232,-2.93627989455213,0.00332174457320226,0.0184680915900959,"RBP1"
"KLLN",22.4119354700517,-1.56518005524175,0.46433513212186,-3.3707982596307,0.000749507230424264,0.00522826994881316,"KLLN"
"PI16",108.790859498074,-1.5647965997761,0.29721365723066,-5.2648879407372,1.40274892813364e-07,2.23472415447497e-06,"PI16"
"NA",12.058997987706,-1.56399440538293,0.612199546233618,-2.554713434541,0.0106275252098678,0.0483796738836278,NA
"SORL1",14.7517004915548,-1.56306474440307,0.614137037738982,-2.54514000679339,0.0109233931228488,0.0494144356734846,"SORL1"
"TUBA4A",228.718631937045,-1.56117186373603,0.157076450612565,-9.93893010472155,2.81837810856678e-23,2.4651231436969e-21,"TUBA4A"
"OLFML2A",1446.12215245373,-1.55913177642739,0.374360791844386,-4.16478384059912,3.11647690841285e-05,0.000310235806275042,"OLFML2A"
"LINC02511",58.0298141975753,-1.5574557174533,0.286545101719699,-5.43528997043131,5.47073913817307e-08,9.39673763504312e-07,"LINC02511"
"RGMB-AS1",155.492941305224,-1.55570655981378,0.227568838592806,-6.83620204520816,8.13202325247578e-12,2.25073417762072e-10,"RGMB-AS1"
"FGF13",265.490437892683,-1.55390905213281,0.194558213195881,-7.98685918526782,1.38420048644019e-15,6.00022765813993e-14,"FGF13"
"TPPP3",14.1186430680723,-1.55020105595896,0.51971775971695,-2.98277483687153,0.00285648054780705,0.0163328769172034,"TPPP3"
"CIT",288.894444022564,-1.54919422059224,0.202932126359826,-7.63405109078349,2.2748969338766e-14,8.59310124834142e-13,"CIT"
"RAB27B",59.9423683987137,-1.5454649133959,0.365301833243814,-4.230651950669,2.33014976371781e-05,0.000241152432180743,"RAB27B"
"NA",13.9099420737003,-1.54303199348721,0.535536410610788,-2.8812830704216,0.00396059763103625,0.0214447819214328,NA
"RCAN2",543.791828858763,-1.53920639084297,0.518140787640563,-2.97063351806753,0.00297186189906281,0.01687051282209,"RCAN2"
"CUBN",41.0823697386133,-1.53799765628272,0.321038933309863,-4.79068890625256,1.66209655844982e-06,2.16228561661725e-05,"CUBN"
"STK32A",37.441755338472,-1.53673974866325,0.364389701889371,-4.21729741728488,2.47247774212987e-05,0.000254030237717124,"STK32A"
"BMPER",553.269926556431,-1.53209965179094,0.177577758655407,-8.62776770802704,6.25609764592088e-18,3.35483236262507e-16,"BMPER"
"ST8SIA1",193.414395562819,-1.52773459464994,0.174011735910685,-8.7794917202256,1.64215079652693e-18,9.45312238077386e-17,"ST8SIA1"
"VWCE",251.543797733559,-1.52427984633157,0.154155022634408,-9.88796745174192,4.69462547443506e-23,4.04726133006559e-21,"VWCE"
"CCL11",527.140328373327,-1.52261396265411,0.569066413483506,-2.67563491110558,0.0074587846744045,0.0364602230774336,"CCL11"
"NA",167.919940702057,-1.52246376958123,0.206969426506359,-7.35598390197235,1.89525857170473e-13,6.61797847770848e-12,NA
"KCND2",50.9615814902555,-1.52051704825834,0.375917065240673,-4.04482049061768,5.23632307641257e-05,0.000495785965269583,"KCND2"
"EPHB3",426.12530158249,-1.52017470717702,0.173801854694941,-8.74659657599881,2.1988408796699e-18,1.249801734066e-16,"EPHB3"
"CNIH3",77.7765759900729,-1.51953650023858,0.234800001903512,-6.47162047666,9.6957405364484e-11,2.38332678015999e-09,"CNIH3"
"SNCAIP",42.2003491380068,-1.51255909208441,0.356071709152994,-4.24790583807519,2.15778045515136e-05,0.000224993566209011,"SNCAIP"
"DKK2",12.1072114270442,-1.51215146098544,0.581725094834948,-2.59942621422319,0.00933797510847019,0.0435546558385752,"DKK2"
"CHRDL2",93.3812373991456,-1.51173452724926,0.279729882749807,-5.40426540199627,6.50745311983613e-08,1.09991829562108e-06,"CHRDL2"
"NALT1",15.6776083590321,-1.51141586305593,0.580208402337816,-2.60495342184985,0.00918867505147308,0.043002999240894,"NALT1"
"VAT1L",16.2082591046279,-1.50929195348458,0.583105995111629,-2.58836637959046,0.0096432351980011,0.044792939365193,"VAT1L"
"SOWAHA",13.8568125191898,-1.50860284927278,0.553357068971679,-2.72627374594901,0.00640538502082227,0.032025982057284,"SOWAHA"
"GPC2",15.8714058698091,-1.50661629005763,0.492258540124559,-3.06061991261015,0.00220879293760256,0.0131303303034388,"GPC2"
"TGFB2",200.64540318736,-1.50548246262166,0.22916453620109,-6.56943909200945,5.05051480866039e-11,1.28169261721751e-09,"TGFB2"
"DRC11",24.9710419794864,-1.50514073645035,0.40373251030253,-3.72806424561276,0.000192956194274681,0.00158262310369504,"DRC11"
"RRAD",105.622482706562,-1.49645992805274,0.206671772073407,-7.24075626313019,4.46189645106037e-13,1.47242582884992e-11,"RRAD"
"DIRAS2",11.6853905862036,-1.48989188993194,0.640570483229126,-2.3258828324736,0.0200248021207165,0.0795605037731135,"DIRAS2"
"ASXL3",29.9982579184615,-1.48958095479928,0.399561449416528,-3.72803972198642,0.000192974967189367,0.00158262310369504,"ASXL3"
"PKD1L2",146.322221914289,-1.4876392096133,0.255176423001931,-5.82984584591517,5.54786023493091e-09,1.10576709859497e-07,"PKD1L2"
"NA",64.565342574033,-1.48666118291222,0.263967153122109,-5.63199309205148,1.78138820471161e-08,3.31924019363949e-07,NA
"ABCA10",153.558087557533,-1.48626022653342,0.222456697292089,-6.68112151544683,2.37120501412752e-11,6.25539852775252e-10,"ABCA10"
"S1PR1",241.928200229275,-1.48507870300477,0.167995823067001,-8.83997397014144,9.57409055829061e-19,5.60084297660001e-17,"S1PR1"
"GLI1",15.2471473391108,-1.4773723837077,0.635553659362296,-2.32454390269748,0.0200963614061772,0.0797568810168503,"GLI1"
"EVI2A",22.3218288432107,-1.47477326860315,0.431970770537653,-3.41405800852584,0.000640029471525845,0.00455632201420493,"EVI2A"
"NA",12.6065472908665,-1.4682037386181,0.57082647857898,-2.57206663270607,0.0101093432710272,0.0464787310684787,NA
"KIAA1755",241.89667346492,-1.46790191845166,0.176327352641369,-8.32486790315067,8.44228326295213e-17,4.07809811881693e-15,"KIAA1755"
"CACNA1G",62.9602514242751,-1.46690775413302,0.286728907409821,-5.1160092903935,3.12067696012452e-07,4.68179495982711e-06,"CACNA1G"
"AKR1B10",13.966130897177,-1.46602429188796,0.571282445857937,-2.56619873850023,0.010281989816385,0.0470683161868966,"AKR1B10"
"SFRP2",53.724658327251,-1.46594021213656,0.334800116983282,-4.37855346451315,1.19469634433408e-05,0.000131657729249,"SFRP2"
"TSPAN11",262.805275325959,-1.46526359338731,0.141089559211175,-10.3853439019835,2.891254307817e-25,3.01124971781773e-23,"TSPAN11"
"RCOR2",45.6114982788615,-1.46366445595346,0.30101401596915,-4.86244619288248,1.15943901974197e-06,1.55091108075062e-05,"RCOR2"
"ACVR1C",20.5205768889407,-1.4630334327684,0.43107197082264,-3.39394238501846,0.000688941852210331,0.00485937925757224,"ACVR1C"
"FBXL13",12.5450440944225,-1.45421642346164,0.575741547477467,-2.52581462955573,0.0115430369863176,0.0516983446232838,"FBXL13"
"HHIPL2",9.91323282308528,-1.45375502042158,0.649393349159064,-2.23863552391495,0.0251796408677042,0.0954728049567116,"HHIPL2"
"ACKR4",1441.85031149386,-1.45357980692985,0.308753428278809,-4.70789851640852,2.50283642886432e-06,3.1557807400474e-05,"ACKR4"
"HUNK",38.4040454108137,-1.45318904564287,0.370359659327173,-3.92372389661135,8.71906572912705e-05,0.000781189062405708,"HUNK"
"KCNK15",96.6265531490933,-1.45056598598026,0.218643154179618,-6.63439928601011,3.25826729472962e-11,8.43813219711134e-10,"KCNK15"
"FAM13C",91.2060763280405,-1.44725532895201,0.263541837913828,-5.49155815413727,3.98403093637654e-08,7.01703513310191e-07,"FAM13C"
"SULT1C2",9.82992246278414,-1.44719822758878,0.611675961167903,-2.36595570116173,0.0179835960782953,0.0731441160584029,"SULT1C2"
"EPHA5",26.3220865807901,-1.44346427256092,0.419075748236094,-3.44439944004518,0.000572329488590916,0.00412159581352163,"EPHA5"
"ACP5",34.5889668155539,-1.44333532517809,0.353030632559565,-4.08841384305244,4.3433280079089e-05,0.000419839506687245,"ACP5"
"PGA3",15.229134057619,-1.44280213667084,0.547958029304933,-2.63305227683403,0.00846213215296515,0.0402616047351799,"PGA3"
"NA",565.941906304075,-1.44231676245941,0.208703873268467,-6.91082891693189,4.81829867020158e-12,1.38905768703507e-10,NA
"CCIN",13.4505961000108,-1.43559677477926,0.528944520551904,-2.71407816699064,0.00664604822719067,0.0330620666937233,"CCIN"
"CCDC110",9.64558028412133,-1.43469822519832,0.632111145866761,-2.26969297184444,0.0232262181379365,0.0895357292275012,"CCDC110"
"CDKN2B",517.030621475995,-1.42746376324172,0.166164499310046,-8.59066629255281,8.64664267717086e-18,4.54213433694649e-16,"CDKN2B"
"NEIL3",47.9140323100117,-1.42726029666231,0.315923981202685,-4.51773332062006,6.2505136572264e-06,7.35128949581627e-05,"NEIL3"
"PHGDH",1231.10242762368,-1.42680863468099,0.130650259614718,-10.9208251012175,9.16593086323675e-28,1.1468870992625e-25,"PHGDH"
"SAMD13",10.8145298387239,-1.42564570016902,0.597415319807776,-2.38635611257464,0.0170162647121324,0.0699997848363476,"SAMD13"
"FOLR3",19.0698891655791,-1.42562159482782,0.449183415762377,-3.17380727961246,0.00150453552558931,0.00944554742162654,"FOLR3"
"C19orf38",14.5248775502547,-1.42548926415323,0.554687872732543,-2.56989441130356,0.0101729516329676,0.0466877846466658,"C19orf38"
"POSTN",4035.48330504944,-1.42050549280718,0.164731083949439,-8.62317820505071,6.51209948050423e-18,3.48175099227671e-16,"POSTN"
"SAMD3",12.5585063071606,-1.42020741968245,0.55780865367726,-2.54604766405105,0.0108950310813052,0.0493455116769175,"SAMD3"
"PLEKHG4",242.4421292061,-1.4084760427286,0.175933853802826,-8.00571358089567,1.18775887489019e-15,5.21976570921253e-14,"PLEKHG4"
"GAS7",427.013218754781,-1.40485059648323,0.190099443921075,-7.39008261942361,1.46737607897289e-13,5.17400825654277e-12,"GAS7"
"ZNF821",90.3336253586407,-1.40228221436775,0.21414145918701,-6.54839198206423,5.81599003483242e-11,1.46768219114301e-09,"ZNF821"
"NIM1K",58.5046380592129,-1.40146571130549,0.396389410248544,-3.53557808324582,0.000406883977346787,0.00305198541560686,"NIM1K"
"OLFM2",53.2758637278162,-1.39386008544513,0.312303606917383,-4.46315717965392,8.07607652100462e-06,9.23903154002929e-05,"OLFM2"
"BATF2",31.0880494881776,-1.39224209167752,0.4316802306231,-3.22516991261776,0.00125897924223484,0.00813348439820268,"BATF2"
"TENM4",648.755202623655,-1.38442959518581,0.202304180918026,-6.84330689016648,7.73856207441517e-12,2.15175017680266e-10,"TENM4"
"ARHGAP42",108.535996213671,-1.38272265273982,0.275001612451048,-5.02805289182061,4.95485223632187e-07,7.1136675373743e-06,"ARHGAP42"
"LINC00173",20.8042735305746,-1.37880382264931,0.447060346372192,-3.0841559396579,0.00204130568648576,0.0123052010234528,"LINC00173"
"CCDC85A",22.0014808141587,-1.37871141110332,0.485079293870049,-2.84223925557348,0.00447978587041967,0.0238948436392012,"CCDC85A"
"PXN-AS1",9.50216219476621,-1.37769346683653,0.619794899321952,-2.22282156297786,0.0262278344810142,0.0985143051238093,"PXN-AS1"
"BAALC",57.2145439246373,-1.37679277757058,0.281746799222429,-4.88663147680927,1.02575836512249e-06,1.38029232432987e-05,"BAALC"
"NA",12.4711859422635,-1.37502355451614,0.571921496165336,-2.40421729858994,0.0162071362666034,0.0673789066109044,NA
"N4BP3",65.4293136547963,-1.37473971877083,0.271286195304703,-5.06748866165768,4.03098505922977e-07,5.92629239719597e-06,"N4BP3"
"PTGS2",71.6195676361844,-1.3720587545385,0.364892114001959,-3.76017650666777,0.000169793513012378,0.00141048387158,"PTGS2"
"SEMA6D",288.772414254897,-1.37189404402426,0.218050321754133,-6.29163962239489,3.1413008677591e-10,7.32211630469385e-09,"SEMA6D"
"SLC22A23",141.425808075386,-1.37078370123268,0.191145146091996,-7.17142825365252,7.42193310997975e-13,2.37950873266219e-11,"SLC22A23"
"JAKMIP3",11.9690659830117,-1.36102667770119,0.591555501378236,-2.30075905731617,0.0214052538737592,0.0838981649548388,"JAKMIP3"
"C4orf46",588.221528800905,-1.35810392182582,0.168749459076294,-8.04804903825973,8.41242434486087e-16,3.73337590752963e-14,"C4orf46"
"MIR99AHG",101.442150576676,-1.35776459750649,0.221273827367733,-6.13612831512164,8.4556868469999e-10,1.89260329949372e-08,"MIR99AHG"
"LYPD3",19.928379437852,-1.35769072255784,0.450016279599871,-3.01698134957479,0.00255305519270925,0.0148581874878021,"LYPD3"
"FAM171B",1303.27274542406,-1.34805077575529,0.115316832492691,-11.6899740186736,1.43430484362123e-31,2.0190081775287e-29,"FAM171B"
"OAS1",16.6642288645081,-1.34765970872759,0.536590553163419,-2.51152335944527,0.0120211329711724,0.0532083654386519,"OAS1"
"CRYM",13.1117419146752,-1.34610781498524,0.584577363570513,-2.30270259998337,0.0212955818155517,0.0835955976367342,"CRYM"
"TRPA1",548.692187680578,-1.34399736270682,0.169102558602359,-7.94782393486543,1.89816162722832e-15,8.08536080364064e-14,"TRPA1"
"RSPO2",151.372682040395,-1.33991610381254,0.226512732799423,-5.91541185015429,3.31046169534247e-09,6.84035537003219e-08,"RSPO2"
"CCDC34",67.0435340737273,-1.33911076567653,0.255138846846788,-5.24855694154907,1.53295259854207e-07,2.42713004574087e-06,"CCDC34"
"LDB2",616.845546159048,-1.33606537393935,0.145223203486869,-9.20008195563709,3.57676856643756e-20,2.45977923778901e-18,"LDB2"
"ART5",26.9016059381993,-1.32976843823252,0.410982410511339,-3.23558479443936,0.00121393823376836,0.00787639146418374,"ART5"
"KCNA3",41.5246352374074,-1.32974006642241,0.408876789825424,-3.25217791645782,0.00114524310312512,0.00750636239800235,"KCNA3"
"CORO2B",544.426327334242,-1.32941799513809,0.164406041535039,-8.08618699608285,6.15616453397106e-16,2.75924807395747e-14,"CORO2B"
"PLPP4",16.550776536767,-1.32598763633806,0.494828873707344,-2.67968929622787,0.00736905244352848,0.0360616997434015,"PLPP4"
"MXRA5",4767.14944686345,-1.3237680664177,0.103195277978328,-12.8277968948899,1.14576052697917e-37,2.12827970877429e-35,"MXRA5"
"SOX9",566.475839016294,-1.32362603133734,0.172553604650407,-7.6708106679023,1.70912671986836e-14,6.58013787149319e-13,"SOX9"
"CAMK4",69.1122789706758,-1.32334653293803,0.245417563503457,-5.39222423222938,6.95908500300281e-08,1.17076371226988e-06,"CAMK4"
"HSPA4L",591.684378009254,-1.32193859925241,0.129522457401992,-10.2062501420088,1.85911368670989e-24,1.7913107169593e-22,"HSPA4L"
"TMT1B",16.807253607177,-1.32061398104042,0.532855237167779,-2.47837290304159,0.0131983123940975,0.0572339813999635,"TMT1B"
"H19",108.309685930849,-1.32014785797257,0.257790574352447,-5.12100902559644,3.03905098810804e-07,4.57075298027802e-06,"H19"
"PLXDC1",489.573707564817,-1.32012033732806,0.208072988618967,-6.34450606054169,2.23140203224611e-10,5.30414271992222e-09,"PLXDC1"
"PKIA",245.153955394251,-1.31336528831963,0.166255973281117,-7.89965775304145,2.79670274326042e-15,1.16645810250153e-13,"PKIA"
"PCDHGC5",29.2639528562967,-1.31237355427814,0.360519117683043,-3.64023290279973,0.000272391541071883,0.00214696009931461,"PCDHGC5"
"NTNG1",19.1035492937904,-1.31129481887342,0.5007343858969,-2.61874330145047,0.00882543312295279,0.041660779368639,"NTNG1"
"WARS1",2493.98511104818,-1.30536335824461,0.136599791788745,-9.55611528503195,1.22259885300039e-21,9.49516643679354e-20,"WARS1"
"COL1A1",100990.694351515,-1.30494632222013,0.0854759825437177,-15.2668186241989,1.27230586892155e-52,5.59131881615328e-50,"COL1A1"
"IER3",136.253161853704,-1.29767209896923,0.216583125595621,-5.99156603452151,2.07829903011161e-09,4.41069398404604e-08,"IER3"
"PSAT1",724.588192605061,-1.29761414404414,0.146507894068694,-8.85695717826454,8.22281032275171e-19,4.85765889820788e-17,"PSAT1"
"CENPP",76.954887366423,-1.29624511997036,0.243494735330717,-5.32350368154689,1.01787392030071e-07,1.6627427285565e-06,"CENPP"
"GDF5",244.336648201329,-1.29283272324141,0.237719248075198,-5.43848566621935,5.37353319944416e-08,9.23858026599093e-07,"GDF5"
"NGF",45.1213416128722,-1.2905095144199,0.339284705497817,-3.80361829905181,0.00014259784784434,0.00120852682147663,"NGF"
"SCN1B",101.371500518373,-1.28904768039566,0.214735861844784,-6.00294552256677,1.93769647590218e-09,4.13666055720444e-08,"SCN1B"
